index,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Predicted Price
450,HP,Notebook,8,Windows,1.909999967,376.583,0,0,100.4546699,Intel Core i5,0,128,Intel,402.4276991
451,Dell,Workstation,16,Windows,2.170000076,1262.736,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1112.87927
452,HP,Workstation,8,Windows,2.309999943,980.7782,0,1,141.2119981,Intel Core i7,0,512,Intel,791.3391291
453,Lenovo,Notebook,8,Windows,1.649999976,859.9392,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
454,Dell,Notebook,8,Windows,2.359999895,625.9334,0,0,141.2119981,Intel Core i7,1000,128,AMD,639.2397992
455,Dell,2 in 1 Convertible,4,Windows,1.470000029,306.2534,1,0,135.0942112,Other Intel Processor,500,0,Intel,212.6586969
456,Dell,Notebook,8,Windows,4.420000076,1308.131,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,670.3348664
457,Microsoft,Ultrabook,4,Windows,1.251999974,632.327,1,0,200.8425599,Other Intel Processor,0,128,Intel,212.7245606
458,Microsoft,Ultrabook,8,Windows,1.25,1150.209,1,0,200.8425599,Intel Core i7,0,256,Intel,948.2085423
459,HP,Notebook,8,Windows,2.5,409.1265,0,0,106.1130621,Intel Core i3,0,256,Intel,405.827274
460,Acer,Notebook,4,Windows,2.230000019,347.8118,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,331.7577961
461,Acer,Netbook,4,Windows,1.399999976,278.1216,0,0,135.0942112,Other Intel Processor,0,128,Intel,212.7245606
462,Asus,Notebook,8,Windows,2.369999886,478.8806,0,0,141.2119981,Intel Core i5,1000,0,Intel,584.1340895
463,Lenovo,Notebook,8,Other,1.5,510.8486,0,1,157.3505121,Intel Core i7,0,512,AMD,671.0641817
464,Lenovo,Notebook,8,Windows,2.670000076,1336.262,0,0,141.2119981,Intel Core i7,0,256,Nvidia,693.5934557
465,Asus,Notebook,4,Windows,2,194.3654,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
466,Acer,Notebook,4,Windows,2.200000048,299.8598,0,0,100.4546699,Intel Core i3,500,0,Nvidia,325.8688747
467,Dell,Notebook,8,Windows,2.019999981,485.2742,0,0,141.2119981,Intel Core i5,2000,0,AMD,587.9456404
468,HP,Gaming,12,Windows,3.779999971,1086.273,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,863.7655732
469,Lenovo,Ultrabook,12,Windows,1.399999976,1187.931,0,1,209.8006829,Intel Core i7,0,256,Intel,959.9470413
470,HP,2 in 1 Convertible,8,Windows,1.289999962,1278.081,1,1,331.2642361,Intel Core i7,0,512,Intel,957.1899273
471,HP,Notebook,8,Windows,1.899999976,737.8214,0,0,141.2119981,Intel Core i5,500,0,AMD,591.1777748
472,Google,Ultrabook,8,Other,1.100000024,815.184,1,0,234.5074,Intel Core i5,0,128,Intel,912.8723657
473,Dell,Ultrabook,8,Windows,1.419999957,1177.605,1,0,165.6321181,Intel Core i5,0,256,Intel,899.6177304
474,Asus,Notebook,12,Windows,2.059999943,830.5286,0,1,282.4239962,Intel Core i7,1000,128,Intel,666.5780813
475,Dell,Notebook,8,Windows,1.789999962,473.1264,0,0,111.9352036,Intel Core i3,0,128,Intel,452.934442
476,Dell,Workstation,8,Windows,1.779999971,1539.579,0,0,141.2119981,Intel Core i7,0,256,Nvidia,774.6670204
477,Lenovo,Notebook,8,Windows,1.700000048,872.087,0,0,157.3505121,Intel Core i5,0,180,Intel,665.4991117
478,Dell,Notebook,8,Windows,2.200000048,431.568,0,0,141.2119981,Intel Core i5,1000,0,AMD,584.1340895
479,Toshiba,Notebook,8,Windows,1.049999952,1069.01,0,1,165.6321181,Intel Core i5,0,256,Intel,791.620769
480,Dell,Notebook,8,Windows,2.160000086,806.8723,0,1,141.2119981,Intel Core i7,0,512,Nvidia,659.2912983
481,Dell,Notebook,4,Windows,2.180000067,375.0486,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
482,HP,Notebook,4,Windows,1.49000001,464.1754,0,1,165.6321181,Intel Core i5,0,128,Intel,607.4039132
483,Chuwi,Notebook,4,Windows,1.889999986,159.1367,0,0,141.2119981,Other Intel Processor,0,0,Intel,212.6586969
484,Lenovo,Notebook,4,Windows,2.299999952,361.2384,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
485,Lenovo,Notebook,8,Windows,1.75,670.6886,0,1,157.3505121,Intel Core i5,0,256,Intel,671.8519179
486,Dell,Workstation,16,Windows,2.170000076,1494.824,0,1,141.2119981,Intel Core i7,0,512,Nvidia,1115.397339
487,Dell,Notebook,16,Windows,2.059999943,1214.145,0,0,141.2119981,Intel Core i7,0,512,Nvidia,1051.490105
488,Lenovo,Ultrabook,16,Windows,1.360000014,1149.569,0,1,176.2325736,Intel Core i7,0,512,Intel,1223.883088
489,Asus,Ultrabook,16,Windows,0.910000026,1246.752,0,0,176.2325736,Intel Core i7,0,512,Intel,1223.883088
490,Lenovo,Notebook,8,Windows,2.299999952,647.0259,0,1,141.2119981,Intel Core i5,0,256,Nvidia,642.6000381
491,Toshiba,Ultrabook,32,Windows,1.049999952,1789.569,1,0,165.6321181,Intel Core i7,0,512,Intel,1334.690298
492,Asus,Gaming,8,Windows,1.99000001,863.136,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.5148965
493,Acer,Notebook,8,Windows,2.200000048,370.1894,0,0,100.4546699,AMD Processor,1000,0,AMD,386.608337
494,Asus,Gaming,24,Windows,4.329999924,811.3478,1,1,127.3356746,Intel Core i7,1000,256,Nvidia,1631.347791
495,Lenovo,Ultrabook,8,Windows,1.299999952,702.6566,0,1,125.367428,Intel Core i5,0,180,Intel,880.1941659
496,Lenovo,Notebook,8,Windows,2.170000076,574.7207,0,0,141.2119981,Intel Core i7,0,256,Intel,654.3515454
497,HP,Notebook,8,Windows,1.480000019,1118.241,0,0,157.3505121,Intel Core i7,0,1000,Intel,792.1804323
498,Lenovo,Notebook,8,Windows,1.399999976,606.7526,0,1,165.6321181,Intel Core i3,0,256,Intel,789.1199777
499,Lenovo,Notebook,8,Windows,2.299999952,582.457,0,1,141.2119981,Intel Core i5,0,256,Intel,642.1877019
500,Asus,Netbook,4,Windows,1.200000048,217.3824,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
501,HP,Notebook,8,Windows,1.909999967,395.7574,0,0,100.4546699,Intel Core i5,0,256,AMD,407.0485112
502,Lenovo,2 in 1 Convertible,8,Windows,1.399999976,1022.337,1,1,158.4825302,Intel Core i5,0,256,Intel,900.1368673
503,Lenovo,Notebook,4,Windows,2.099999905,191.1686,0,0,111.9352036,Other Intel Processor,500,0,Intel,212.6586969
504,Lenovo,Netbook,4,Other,1.25,169.4304,0,0,135.0942112,Other Intel Processor,0,16,Intel,212.6586969
505,Lenovo,Notebook,8,Windows,1.440000057,606.7526,0,0,165.6321181,Intel Core i5,0,256,Intel,786.1852156
506,Asus,Notebook,8,Windows,2,782.5766,0,0,141.2119981,Intel Core i7,1000,256,Intel,659.232143
507,Acer,Notebook,4,Windows,2.200000048,391.9277,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
508,HP,Ultrabook,8,Windows,1.340000033,845.8733,0,1,165.6321181,Intel Core i7,0,512,Intel,940.1459211
509,Lenovo,Gaming,8,Other,2.400000095,734.6246,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,723.5547836
510,Dell,Ultrabook,8,Windows,1.289999962,574.7846,1,1,165.6321181,Intel Core i5,0,128,Intel,888.3312055
511,Acer,Notebook,4,Windows,2.200000048,408.551,0,0,141.2119981,Intel Core i7,500,0,Nvidia,348.9314876
512,Dell,Notebook,8,Windows,2.180000067,534.505,0,0,141.2119981,Intel Core i5,1000,0,Intel,584.1340895
513,Dell,Notebook,16,Windows,2.200000048,779.5333,0,0,141.2119981,Intel Core i7,2000,256,AMD,1045.117544
514,Xiaomi,Notebook,16,Other,1.950000048,895.072,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1031.977564
515,Asus,Netbook,2,Windows,1.100000024,156.6432,0,0,135.0942112,Other Intel Processor,0,0,Intel,211.8324135
516,HP,Notebook,4,Windows,2.039999962,333.4071,1,0,100.4546699,Intel Core i5,1000,0,Intel,433.1901208
517,Asus,Gaming,24,Windows,2.24000001,1897.62,0,0,141.2119981,Intel Core i7,0,512,Nvidia,1202.774965
518,HP,Notebook,8,Windows,2.039999962,568.391,0,0,141.2119981,Intel Core i5,0,256,Nvidia,646.8292723
519,Asus,Gaming,16,Windows,3,961.5974,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1225.817963
520,Lenovo,Gaming,8,Windows,3.200000048,894.4646,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,849.2350377
521,HP,Ultrabook,8,Windows,1.320000052,894.4646,0,1,165.6321181,Intel Core i7,0,256,Intel,932.6127041
522,Dell,Notebook,8,Windows,1.639999986,818.2082,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
523,HP,Notebook,4,Windows,1.629999995,440.519,0,0,100.4546699,Intel Core i3,0,128,Intel,386.4947411
524,Dell,Notebook,8,Other,2.799999952,568.391,0,1,127.3356746,Intel Core i5,1000,128,AMD,610.5330701
525,Lenovo,Notebook,8,Windows,2.019999981,856.7424,0,0,157.3505121,Intel Core i5,0,256,Intel,656.1287927
526,Lenovo,Notebook,4,Windows,2.200000048,510.8486,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,348.9314876
527,Lenovo,Notebook,8,Other,2.200000048,293.4662,0,0,100.4546699,Intel Core i3,2000,0,Nvidia,386.608337
528,Dell,Notebook,4,Windows,2.299999952,374.0256,0,0,141.2119981,Intel Core i5,500,0,AMD,435.5269577
529,Dell,Notebook,8,Windows,1.899999976,880.3987,0,0,141.2119981,Intel Core i5,0,256,Intel,650.3716709
530,Dell,Gaming,16,Windows,4.420000076,1926.245,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
531,Toshiba,Notebook,8,Windows,2,549.8496,0,1,141.2119981,Intel Core i5,500,0,Intel,588.6329022
532,Asus,Notebook,8,Windows,2,830.5286,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,675.0255475
533,Mediacom,Notebook,4,Windows,1.200000048,235.9238,0,1,165.6321181,Other Intel Processor,0,32,Intel,212.7245606
534,Asus,Gaming,8,Windows,2.299999952,1054.305,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,709.0255586
535,Dell,Notebook,8,Windows,1.929999948,875.2838,0,0,141.2119981,Intel Core i7,0,256,Nvidia,663.1457248
536,Dell,Notebook,8,Windows,2.200000048,509.8321,0,0,141.2119981,Intel Core i5,0,256,AMD,641.4673612
537,HP,Notebook,4,Windows,1.860000014,255.0982,0,0,141.2119981,Other Intel Processor,0,256,Intel,212.7245606
538,HP,Gaming,12,Windows,2.619999886,1150.209,0,0,127.3356746,Intel Core i7,1000,0,Nvidia,756.7891572
539,Lenovo,Notebook,8,Windows,1.870000005,549.2102,0,1,157.3505121,Intel Core i7,0,256,Nvidia,673.6339622
540,Dell,Ultrabook,8,Windows,1.200000048,894.4646,1,0,276.0535301,Intel Core i7,0,256,Intel,948.2085423
541,Dell,Notebook,4,Windows,1.600000024,470.4858,0,0,157.3505121,Intel Core i3,0,128,Intel,399.8910584
542,HP,Ultrabook,8,Windows,1.340000033,732.0672,0,1,276.0535301,Intel Core i7,0,256,Intel,950.5357982
543,Acer,Gaming,8,Other,2.400000095,510.2093,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,652.5454546
544,Asus,Notebook,4,Windows,2,223.1366,0,0,100.4546699,AMD Processor,500,0,AMD,326.2073536
545,HP,Notebook,4,Windows,2.099999905,451.0685,0,0,141.2119981,Intel Core i3,0,128,Intel,331.7577961
546,Lenovo,Notebook,4,Windows,1.870000005,501.8976,0,0,157.3505121,Intel Core i5,500,0,Intel,452.2315455
547,Lenovo,Notebook,4,Other,2.150000095,295.6081,0,0,141.2119981,Intel Core i5,1000,0,Intel,424.1953245
548,HP,Notebook,4,Windows,1.860000014,253.8259,0,0,141.2119981,Intel Core i3,500,0,Intel,331.6586879
549,Lenovo,Notebook,8,Windows,1.99000001,1105.453,0,1,141.2119981,Intel Core i7,0,512,Intel,663.1817913
550,Lenovo,Notebook,4,Windows,2.200000048,319.0406,0,0,141.2119981,Intel Core i3,0,128,Intel,331.7577961
551,Dell,Notebook,8,Windows,1.899999976,714.1587,0,0,141.2119981,Intel Core i5,0,256,Intel,650.3716709
552,Dell,Gaming,16,Windows,4.420000076,1725.633,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1544.905638
553,HP,Notebook,8,Windows,2.650000095,347.9077,0,0,106.1130621,Intel Core i3,1000,0,Intel,387.7779687
554,HP,Notebook,8,Windows,2.630000114,818.3808,0,0,127.3356746,Intel Core i7,1000,0,Nvidia,608.7770715
555,Asus,Notebook,4,Other,2,143.2166,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
556,Mediacom,Notebook,4,Windows,1.350000024,163.0368,0,1,165.6321181,Other Intel Processor,0,0,Intel,212.6586969
557,Lenovo,Notebook,6,Windows,2.799999952,606.7526,0,0,106.1130621,Intel Core i7,1000,128,Nvidia,346.4276113
558,HP,Notebook,6,Windows,1.909999967,363.7319,0,1,141.2119981,AMD Processor,0,128,AMD,332.1023917
559,Dell,Notebook,4,Windows,2.180000067,395.0605,0,0,100.4546699,Intel Core i3,1000,0,AMD,325.8688747
560,Acer,2 in 1 Convertible,4,Windows,1.25,223.1366,1,1,189.9057905,Other Intel Processor,0,0,Intel,212.6586969
561,Lenovo,Notebook,4,Windows,2.049999952,402.7968,0,0,141.2119981,Intel Core i3,0,128,Intel,331.7577961
562,HP,Ultrabook,16,Windows,1.159999967,1256.342,1,1,276.0535301,Other Intel Processor,0,512,Intel,1261.479146
563,Lenovo,Notebook,8,Windows,3.400000095,1917.441,0,1,127.3356746,Intel Core i7,0,256,Nvidia,718.0696754
564,Asus,Notebook,8,Windows,2.5,536.423,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,627.2035515
565,Dell,Ultrabook,8,Windows,1.210000038,1022.337,1,1,331.2642361,Intel Core i5,0,128,Intel,917.4888964
566,Dell,Notebook,4,Windows,1.929999948,613.1462,0,0,100.4546699,Intel Core i5,500,0,Intel,440.4247595
567,Fujitsu,Notebook,8,Windows,2.200000048,472.487,0,0,100.4546699,Intel Core i5,1000,0,Intel,388.7426756
568,Lenovo,Notebook,4,Windows,2.200000048,219.9398,0,0,141.2119981,Other Intel Processor,500,0,Intel,212.6586969
569,Lenovo,Notebook,4,Windows,2.019999981,632.9664,0,0,111.9352036,Intel Core i5,500,0,Intel,440.6223174
570,HP,Workstation,8,Windows,3.140000105,1189.843,0,0,106.1130621,Intel Core i5,500,0,Nvidia,579.8748573
571,HP,Notebook,8,Windows,1.940000057,248.711,0,0,111.9352036,Other Intel Processor,2000,0,Intel,427.9333275
572,HP,Notebook,6,Windows,1.950000048,414.9446,0,1,141.2119981,AMD Processor,0,256,AMD,332.1023917
573,Lenovo,Notebook,8,Windows,2.299999952,530.6688,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
574,Lenovo,Notebook,4,Windows,2.049999952,437.9616,0,0,141.2119981,Intel Core i5,500,0,Intel,438.982932
575,Mediacom,Notebook,4,Windows,1.399999976,159.2006,0,0,157.3505121,Other Intel Processor,0,32,Intel,212.7245606
576,Toshiba,Ultrabook,16,Windows,1.24000001,1192.406,1,0,157.3505121,Intel Core i7,0,512,Intel,1209.189176
577,Lenovo,Gaming,32,Windows,4.599999905,1702.616,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1697.430061
578,MSI,Gaming,16,Windows,4.139999866,1744.813,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,1522.09957
579,Dell,Notebook,8,Other,2.200000048,478.887,0,0,141.2119981,Intel Core i7,0,256,AMD,592.6453647
580,Mediacom,Notebook,4,Windows,1.450000048,248.711,0,1,157.3505121,Other Intel Processor,0,32,Intel,212.7245606
581,Dell,Notebook,8,Windows,1.899999976,644.8073,0,0,100.4546699,Intel Core i5,500,0,Intel,389.292003
582,HP,Notebook,4,Windows,1.49000001,459.6998,0,0,165.6321181,Intel Core i3,0,128,Intel,442.5170315
583,Dell,Notebook,16,Windows,1.929999948,982.9457,0,0,141.2119981,Intel Core i7,0,256,Nvidia,1045.57484
584,Dell,Netbook,4,Other,1.25999999,188.6112,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
585,MSI,Gaming,16,Windows,4.5,1501.857,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
586,HP,Gaming,16,Windows,3.779999971,957.7613,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
587,Lenovo,Ultrabook,12,Windows,1.399999976,1069.649,0,1,157.3505121,Intel Core i7,0,256,Intel,937.3926697
588,Lenovo,Notebook,12,Windows,2.200000048,389.3702,1,0,100.4546699,Intel Core i7,1000,0,Intel,391.3338443
589,Asus,Gaming,8,Windows,2.730000019,1131.667,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,781.1403327
590,Asus,2 in 1 Convertible,8,Windows,2.200000048,472.487,1,0,100.4546699,Intel Core i5,1000,0,Intel,548.7913519
591,Lenovo,Notebook,12,Windows,2.200000048,606.7526,0,0,141.2119981,AMD Processor,0,512,AMD,652.534394
592,Dell,2 in 1 Convertible,4,Windows,1.389999986,385.5341,1,0,135.0942112,Other Intel Processor,0,128,Intel,212.7245606
593,Samsung,Notebook,16,Windows,2.5,1086.273,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1031.758436
594,Lenovo,Notebook,4,Other,2.799999952,338.2214,0,0,127.3356746,Intel Core i3,500,0,Intel,325.7338062
595,Lenovo,Notebook,8,Windows,2.289999962,293.4662,0,0,100.4546699,Intel Core i3,1000,0,Intel,386.608337
596,Lenovo,2 in 1 Convertible,8,Windows,1.370000005,1294.704,1,1,165.6321181,Intel Core i7,0,512,Intel,933.3512211
597,Lenovo,Notebook,8,Windows,1.700000048,942.4166,0,1,157.3505121,Intel Core i5,0,256,Intel,671.8519179
598,Dell,2 in 1 Convertible,8,Windows,1.340000033,1067.731,1,0,176.2325736,Intel Core i5,0,256,Intel,934.0158369
599,Dell,Workstation,8,Windows,2.059999943,1127.192,1,0,141.2119981,Intel Core i7,0,256,Nvidia,773.1009598
600,HP,Notebook,8,Windows,1.840000033,779.3798,0,0,141.2119981,Intel Core i7,0,256,Intel,674.756374
601,HP,Notebook,4,Windows,2.099999905,427.3994,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
602,Acer,Notebook,4,Windows,1.600000024,210.3494,0,0,157.3505121,Other Intel Processor,0,0,Intel,212.6586969
603,MSI,Gaming,16,Windows,4.139999866,1405.953,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,1520.826999
604,Dell,Notebook,4,Other,2.180000067,297.3024,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
605,MSI,Gaming,16,Windows,1.799999952,1469.889,0,0,282.4239962,Intel Core i7,2000,256,Nvidia,1258.984184
606,Toshiba,Notebook,8,Windows,2.200000048,894.4646,0,1,141.2119981,Intel Core i7,0,256,Intel,654.7613808
607,Lenovo,Notebook,6,Windows,2.400000095,360.599,0,0,141.2119981,Intel Core i5,1000,0,Intel,434.0741344
608,Lenovo,2 in 1 Convertible,8,Windows,2,830.5286,1,1,141.2119981,Intel Core i7,0,256,Intel,768.3005638
609,Acer,Notebook,4,Windows,1.600000024,223.1366,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
610,Lenovo,Notebook,32,Windows,2.5,3132.225,0,1,282.4239962,Other Intel Processor,0,1000,Nvidia,1306.000078
611,Dell,Gaming,16,Windows,2.589999914,562.0038,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,1109.181584
612,Dell,Notebook,4,Other,2.180000067,283.8119,0,0,100.4546699,Intel Core i3,1000,0,Intel,319.9518147
613,Dell,Notebook,4,Other,2.25,229.5302,0,0,100.4546699,Intel Core i3,1000,0,Intel,319.9518147
614,Dell,Notebook,4,Other,1.929999948,555.6038,0,0,100.4546699,Intel Core i5,500,0,Intel,430.4014199
615,Asus,Gaming,8,Windows,3,746.7725,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,836.1547264
616,Dell,Notebook,4,Other,2.180000067,363.7958,0,0,141.2119981,Intel Core i5,0,128,AMD,425.8561042
617,HP,Ultrabook,8,Windows,1.840000033,888.071,0,0,141.2119981,Intel Core i7,0,512,Intel,789.7508822
618,MSI,Gaming,16,Windows,2.940000057,1449.979,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1126.708244
619,Acer,2 in 1 Convertible,4,Other,1.25,242.3174,1,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
620,HP,Notebook,8,Windows,2.309999943,718.6406,0,0,111.9352036,Intel Core i5,0,256,Intel,456.9768811
621,Lenovo,Notebook,8,Windows,1.649999976,936.6624,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
622,Dell,Notebook,4,Windows,2.200000048,496.1434,0,0,141.2119981,Intel Core i5,1000,0,AMD,434.0741344
623,Fujitsu,Notebook,8,Windows,2.200000048,510.8486,0,0,100.4546699,Intel Core i5,0,256,Intel,406.647094
624,HP,Notebook,4,Windows,1.879999995,595.8835,0,0,100.4546699,Intel Core i5,500,0,Intel,441.1778859
625,Lenovo,Notebook,8,Windows,2.200000048,574.7846,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,595.4462545
626,Mediacom,Notebook,2,Windows,1.399999976,152.807,0,0,157.3505121,Other Intel Processor,0,0,Intel,211.8324135
627,Lenovo,Notebook,4,Other,2.200000048,299.2205,0,0,141.2119981,Intel Core i5,0,128,Intel,425.8561042
628,Asus,2 in 1 Convertible,6,Windows,1.5,408.5574,1,0,165.6321181,Intel Core i5,1000,0,Intel,599.2972612
629,Dell,Notebook,8,Windows,2,1163.635,0,0,141.2119981,Intel Core i7,0,256,Nvidia,659.655423
630,Asus,Ultrabook,16,Windows,1.100000024,1214.784,0,0,157.3505121,Intel Core i7,0,512,Intel,1209.189176
631,Dell,Gaming,16,Windows,2.619999886,945.6134,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1112.281231
632,Lenovo,Notebook,4,Windows,1.799999952,530.0294,0,0,141.2119981,Intel Core i5,0,256,Intel,476.0000672
633,Lenovo,Notebook,4,Windows,2.200000048,370.1894,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,331.7577961
634,Asus,Notebook,8,Windows,2,255.1046,0,0,100.4546699,Other Intel Processor,1000,0,Intel,386.608337
635,Asus,Notebook,8,Windows,1.99000001,579.6566,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,588.168017
636,Dell,Ultrabook,8,Windows,1.230000019,1194.964,1,0,276.0535301,Intel Core i5,0,256,Intel,934.0158369
637,Lenovo,Notebook,2,Windows,1.419999957,159.2006,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
638,Lenovo,2 in 1 Convertible,8,Windows,1.370000005,1123.624,1,1,165.6321181,Intel Core i7,0,256,Intel,925.7258218
639,Dell,Notebook,16,Windows,2.059999943,1533.825,1,0,282.4239962,Intel Core i7,0,1000,Nvidia,1192.617519
640,Lenovo,Gaming,8,Windows,2.5,709.0502,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,741.3032034
641,HP,Notebook,8,Windows,2.599999905,333.0426,0,0,107.9856456,AMD Processor,1000,0,AMD,387.7779687
642,Lenovo,Ultrabook,16,Windows,1.139999986,1566.432,0,1,157.3505121,Intel Core i7,0,512,Intel,1209.189176
643,Asus,Gaming,8,Other,2.5,747.4118,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,679.9345672
644,Acer,Notebook,4,Windows,2.400000095,287.712,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
645,Lenovo,Notebook,4,Windows,1.429999948,175.1846,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
646,Acer,Ultrabook,8,Windows,1.799999952,587.5718,0,1,157.3505121,Intel Core i5,0,256,Intel,739.1677571
647,Razer,Gaming,16,Windows,1.950000048,1661.697,0,0,157.3505121,Intel Core i7,0,256,Nvidia,1207.997533
648,Toshiba,Notebook,8,Windows,1.200000048,775.5437,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
649,Lenovo,Ultrabook,8,Windows,1.360000014,1012.746,0,1,176.2325736,Intel Core i7,0,256,Intel,948.4440601
650,Asus,Gaming,32,Windows,3.799999952,1789.569,0,1,127.3356746,Intel Core i7,0,512,Nvidia,1664.973739
651,Acer,Gaming,8,Other,2.400000095,453.3062,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,652.5454546
652,Dell,Ultrabook,8,Windows,1.200000048,927.0081,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
653,MSI,Gaming,8,Windows,2.200000048,761.9892,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
654,HP,Notebook,4,Other,1.860000014,233.3025,0,0,100.4546699,Intel Core i3,500,0,Intel,319.8562334
655,Toshiba,Notebook,8,Windows,2,680.279,0,1,141.2119981,Intel Core i5,500,0,Intel,588.6329022
656,Dell,Notebook,8,Windows,2.200000048,587.5718,0,0,141.2119981,Intel Core i7,0,256,AMD,654.0269362
657,Dell,Notebook,16,Windows,2.200000048,725.6736,0,0,141.2119981,Intel Core i7,2000,256,AMD,1045.117544
658,Lenovo,Gaming,8,Windows,3.309999943,764.6746,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,834.7767895
659,Dell,Gaming,32,Windows,4.420000076,2012.302,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,1710.264923
660,Dell,Notebook,8,Windows,1.559999943,785.7734,0,0,157.3505121,Intel Core i5,0,256,Intel,675.711781
661,Lenovo,Notebook,4,Windows,2.200000048,267.8918,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
662,Lenovo,Notebook,4,Windows,2.200000048,342.0576,0,0,141.2119981,Intel Core i5,500,0,Intel,435.5269577
663,HP,Notebook,6,Windows,2.039999962,344.615,0,0,141.2119981,Intel Core i3,1000,0,AMD,331.7577961
664,MSI,Gaming,8,Windows,2.700000048,950.5813,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,814.26017
665,Toshiba,Notebook,4,Windows,2.099999905,318.4013,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
666,Dell,Notebook,8,Windows,2.059999943,610.5888,0,0,141.2119981,Intel Core i5,1000,0,Intel,587.2095783
667,HP,Notebook,8,Windows,2.099999905,476.3232,0,0,141.2119981,Intel Core i7,1000,0,AMD,596.1628908
668,Toshiba,Notebook,8,Windows,2,804.3149,0,1,141.2119981,Intel Core i5,0,256,Intel,647.2986838
669,Acer,Notebook,4,Other,2.099999905,263.4163,0,0,100.4546699,Intel Core i3,0,128,Intel,319.9518147
670,Microsoft,Ultrabook,8,Windows,1.251999974,1194.229,1,0,200.8425599,Intel Core i7,0,256,Intel,948.2085423
671,Lenovo,Notebook,8,Windows,1.899999976,522.9645,0,0,141.2119981,Intel Core i5,1000,128,AMD,635.0338182
672,Lenovo,2 in 1 Convertible,8,Windows,1.299999952,661.0982,1,1,165.6321181,Intel Core i5,0,256,Intel,904.5575416
673,Lenovo,Notebook,4,Windows,2.200000048,223.1366,0,0,100.4546699,AMD Processor,0,128,AMD,326.2073536
674,HP,2 in 1 Convertible,4,Windows,1.629999995,446.9126,1,1,157.3505121,Intel Core i3,0,128,Nvidia,394.3238753
675,MSI,Gaming,16,Windows,2.400000095,827.3318,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1112.329184
